ID,명칭,우편번호,관리자,문의 및 안내,주소,위도,경도,개요,주차 시설,어린이놀이방,영업시간,쉬는날,대표메뉴,취급메뉴,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,카페/음식점,대분류
1882353,둠비정원,63565,둠비정원,064-739-7787,제주특별자치도 서귀포시 신중로13번길 20 (강정동),33.25717358,126.50788,"둠비란 두부의 제주 방언이다. 제주 서귀포시 강정동에 있는 둠비정원은 100% 국내산 콩으로 직접 만든 두부 요리 전문점이다.
국산 콩을 9시간 이상 불려 두부를 제조한다. 또  콩을 갈아서 비지와 함께 끓인 다음 비지를 분리하는 전통 방식의 온비지 여과로 두부를 만들어 맛 좋은 두부를 선보인다. 비지를 짤 때 세기를 조절해 콩의 식감이 살아있게 만들었다. 당일 생산 및 당일 판매 원칙으로 물량 소진 시 영업이 종료된다.
주변 관광지로는 천지연  정방폭포  외돌개가 있다.",정보없음,0,11:00 ~ 21:00 (브레이크타임 15:00 ~ 17:00),매주 일요일,비지찌개,비지찌개/해물순두부/두부두루치기/두부김치 등,모두 금연석,가능,정보없음,전화 예약 문의 (064-739-7787),"화장실:있음
",음식점,국 · 탕 · 전골
2363045,와랑와랑,63610,와랑와랑,070-4656-1761,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 28 ,33.27226348,126.6765428,"와랑와랑은 제주 올레 5코스가 지나는 서귀포 위미리 마을 안에 자리한 카페이다. 카페 앞 돌담 너머에 풍성한 감귤밭이 펼쳐져 있고  근처에는 동백나무 군락지가 있다.
유기농 감귤로 만든 영귤차  영귤에이드  감귤 스무디 등의 음료를 판매하며 친환경 국산 콩가루로 만든 겨울 별미 찰떡구이도 인기가 많다. 나무와 돌로 카페 내부를 장식해 따뜻한 분위기에서 디저트 메뉴를 즐길 수 있다.
올레시장  이중섭거리  서귀포성당과 가까이에 있다.",주차 가능,0,11:00 ~ 18:00,연중무휴,핸드드립커피,핸드드립커피/ 영귤차/ 제주레몬차/찰떡구이/구좌당근주스,모두 금연석,가능,가능(일부 메뉴),정보없음,"화장실:있음(남/녀구분)
",카페,카페 · 디저트 · 베이커리
2385005,카페코지,63643,카페코지,064-784-1005,제주특별자치도 서귀포시 성산읍 한도로 200 ,33.46824313,126.9292914,카페코지는 일출봉  오조리바다  성산항 이 세 가지를 동시에 즐길 수 있는 베이커리 카페이자 북카페이다. 제주도의 성산일출봉을 바라보며 LP를 듣고  책을 보고  커피 한잔을 즐길 수 있다. 매일 아침에 건강한 쌀빵을 만들어 판매하고 있으며  소금빵과 식빵이 인기가 많다.,가능,0,09:00~22:00<br>라스트오더 21:45,매주 일요일,일출봉 크림라떼,일출봉 크림라떼 / 소금빵 / 샤갈의 눈내리는 생망고빙수 / 말차식빵 / 퀸즈크라운 / 코지시나몬 외,모두 금연석,가능,가능,가능(전화 문의),"화장실:있음(남/녀 구분)
",카페,카페 · 디저트 · 베이커리
2654186,지미스,63365,지미스,010-9868-8633,제주특별자치도 제주시 우도면 우도해안길 1132 ,33.49777938,126.9674124,제주특별자치도 제주시에 있는 카페이다. 대표메뉴는 아이스크림이다. 땅콩은 우도의 특산물이다.,정보없음,0,08:00-17:30,정보없음,아이스크림,아이스크림 / 주스,금연,없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2678844,제원삼계탕,63129,제원삼계탕,064-742-7250,제주특별자치도 제주시 제원길 16 ,33.48852271,126.4892292,싱싱한 전복을 넣은 삼계탕을 만날 수 있다. 대표메뉴는 삼계탕이다. 제주특별자치도 제주시에 있는 한식전문점이다.,정보없음,0,11:00-20:00,정보없음,삼계탕,삼계탕 / 전복삼계탕,금연,없음,정보없음,정보없음,정보없음,음식점,토종닭·샤브/백숙
2679127,우진해장국,63168,우진해장국,064-757-3393,제주특별자치도 제주시 서사로 11 ,33.5115901,126.5200371,제주식 해장국 요리를 맛볼 수 있는 곳이다. 대표메뉴는 육개장이다. 제주특별자치도 제주시에 있는 한식 전문점이다.,정보없음,0,06:00-22:00,연중무휴,육개장,육개장 / 녹두빈대떡,금연,없음,정보없음,정보없음,정보없음,음식점,국 · 탕 · 전골
2805240,가파도별미식당,63510,정보없음,064-794-0320,제주특별자치도 서귀포시 대정읍 영서중로 59 ,33.22153751,126.2600495,가파도별미식당은 가파도 보릿가루로 반죽한 보말보리수제비와 보말죽 삼계탕이 대표 메뉴이다. 크림스프처럼 부드럽고 뜨끈한 보말죽 삼계탕은 환절기 몸보신으로 제격이다.,정보없음,0,11:00~20:00<br>※ 재료 소진시 조기마감,연중무휴,보말죽 삼계탕,보말죽 삼계탕 / 전복죽 삼계탕 / 보말보리수제비 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,토종닭·샤브/백숙
2678751,명진전복,63360,명진전복,064-782-9944,제주특별자치도 제주시 구좌읍 해맞이해안로 1282 ,33.53247641,126.8494496,"제주도에서 유명한 전복요리를 판매하는 곳이다. 대표메뉴는 전복돌솥밥이다. 가게 앞이 바다라서 창가쪽에 앉으면 바다뷰를 즐길 수 있다 
전복돌솥밥을 시키면 고등어구이와 낙지젓갈이 나오며 돌솥에 만든 누룽지밥이랑 같이 먹으면 끊임없이 들어간다. 여러 명이 가면 전복 버터구이도 같이 시켜먹는 것을 추천한다.",정보없음,0,09:30 ~ 21:30 (라스트 오더 20:30),화요일,전복돌솥밥,전복돌솥밥 / 전복죽 외,금연,없음,정보없음,정보없음,정보없음,음식점,해산물 · 회
2767638,소금바치순이네,63364,정보없음,064-784-1230,제주특별자치도 제주시 구좌읍 해맞이해안로 2196 ,33.50369728,126.9126504,소금바치 순이네는 종달리 해안로에 자리하고 있는 해산물 요리 전문점이다. 예능 프로그램에도 나와 더욱 유명해진 맛집이다. 이 집의 대표 메뉴는 매콤 달콤한 양념에 부드러운 식감의 돌문어를 각종 채소에 무쳐 만든 돌문어 볶음이다. 전복죽  성게국  보말국 등 싱싱한 해산물 메뉴도 다양하다. 바로 앞에는 우도와 일출봉이 보이는 전망대가 있고  근처에는 종달과 우도를 연결하는 항로가 있어 여객선이 자주 왕래한다. 식사 후 전망로를 따라 산책하기에도 좋다.,가능,0,09:30~19:00 (브레이크타임 15:00~16:30),"매월 첫째 주, 셋째 주 목요일",돌문어볶음,해물탕 / 모둠해산물 / 해물뚝배기 / 갈치조림 등,정보없음,가능,가능,없음,"화장실:있음 (남녀 구분)

",음식점,해산물 · 회
2767722,해심가든,63545,정보없음,064-738-2820,제주특별자치도 서귀포시 천제연로 203-4 (중문동) ,33.25195065,126.4265344,서귀포 중문동에 위치한 해심가든은 돼지갈비 맛집으로 이름을 알린 한식당이다. 돼지 양념갈비도 맛있지만  양념 없이 그냥 구워 먹는 돼지 생갈비 맛이 일품이다. 두툼하면서 부드러운 돼지갈비가 인기이며  탄력 있고 쫄깃한 식감에 육즙이 가득해 유명인들도 즐겨 찾는 곳이다. 돼지갈비는 큼지막하고 두껍게 썰어 고기의 맛을 더욱 풍성하게 살려놓았다. 갈비와 함께 나오는 구수한 된장찌개도 별미다.,가능,0,12:30~21:30<br>라스트오더 20:30,비정기 휴무,돼지생갈비,돼지생갈비 / 양념갈비 / 흑돼지오겹살 / 성게미역국 외,정보없음,가능,가능,가능(전화 문의),"화장실:있음 (남녀 구분)

",음식점,흑돼지 · 고기구이
2805243,몰래물밥상,63113,정보없음,064-711-8919,제주특별자치도 제주시  도두항서길 (65) ,33.50418724,126.4637088,서울과 제주도 5성급 호텔 마스터 셰프 출신의 20여년 특급호텔 경력의 기능장이 만드는 활우럭조림  제주은갈치조림 전문 식당이다. 톳밥과 함께 직접 만들어 짜지 않은 간장게장  바삭한 멜튀김 등의 다양한 밑반찬이 나온다. 생김에 두부  무  시래기 등을 밥과 함께 싸먹는것이 별미이다.,가능(무료),0,11:00 ~ 21:00<br>브레이크타임 15:30~17:00<br>라스트오더 14:50/20:20 <br>※ 재료 소진 시 조기 마감,매주 수요일,활우럭조림 밥상 / 제주은갈치조림 밥상,활우럭전복새우조림 밥상 / 제주은갈치전복새우조림 밥상 / 활우럭전복새우조림&활우럭탕수 밥상 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,해산물 · 회
2805320,착한제주고등어,63264,정보없음,064-725-5751,제주특별자치도 제주시  신산로2길 (25) ,33.51221795,126.5293085,착한제주고등어는 제주시 동문재래시장 인근에 위치한 고등어요리 전문점이다. 제주 해역에서 잡은 싱싱한 고등어만을 사용해 건강한 요리를 제공한다. 1인분 주문도 가능하며 제주산 고등어와 갈치를 저렴한 가격에 즐길 수 있다. 밑반찬도 직접 만드는 착한 맛집이다.,정보없음,0,09:00~20:00 (라스트오더 19:30),매주 월요일,고등어구이 / 고등어조림 / 고등어탕,고등어구이 / 고등어조림 / 고등어탕 / 갈치구이 등,정보없음,가능,가능,정보없음,정보없음,음식점,해산물 · 회
2807119,고서방 짬뽕,63247,정보없음,064-722-0402,제주특별자치도 제주시  인다5길 (11-5) ,33.47597226,126.5481688,고서방 짬뽕은 제주 현지의 신선한 해산물을 재료로 한 짬뽕을 판매하는 중식당이다. 해산물이 가득 담긴 다양한 종류의 짬뽕을 기호에 따라 선택하여 맛볼 수 있다.,있음 / 인근 무료공영주차장도 이용 가능,0,11:00~15:00 (재료 소진 시 마감),매주 일요일 휴무,고추짬뽕,고추짬뽕 / 우삼겹짬뽕 / 흑돼지 등심 탕수육 외,정보없음,가능,가능,정보없음,정보없음,음식점,중화요리
2809970,바다밥상,63596,정보없음,064-732-3385,제주특별자치도 서귀포시 천지연로 16 ,33.24189283,126.564656,바다밥상은 제주도만의 특색을 느낄 수 있는 맛집이다. 지역주민들 사이에서도 갈치조림 맛집으로 유명하며  갈치조림 뿐만 아니라 갈치구이  고등어구이  우럭매운탕 등 생선요리가 일품이다. 제철에 나는 식재료로 만든 밑반찬은 더욱 푸짐하고 건강한 밥상을 만든다.,정보없음,0,10:30 - 20:00(13:30 - 17:00 브레이크타임),매주 일요일,갈치조림,갈치조림 / 갈치구이 / 고등어구이 / 우럭매운탕 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,해산물 · 회
2819194,이스방한상,63152,정보없음,010-9163-1060,제주특별자치도 제주시 흥운길 87 ,33.51575342,126.5135875,제주 용두암 근처에 있는 참돔코스요리집이다. 작은상 시그니처 한상 코스로 이루어져 있고 4명이 먹기에 알맞은 양이다. 음식 하나하나 맛있고 간도 적당하다. 부모님이나 어른들을 모시고 가기도 좋은 곳이다.,정보없음,0,12:00 ~ 22:00 (우선예약제),"매주 수요일, 일요일",시그니쳐 / 한상,시그니쳐 / 한상 / 작은상 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,백반·가정식
2805415,백록집,63333,정보없음,0507-1385-6013,제주특별자치도 제주시 조천읍 함덕로 (24) ,33.54183919,126.6726564,백록집은 제주노포로 푸짐하고 맛있는 음식들을 식사로도  반주로도 즐길 수 있는 곳이다. 함덕에서 맛있는 고등어회와 갈치튀김  한치 떡볶이 등 맛없는 게 없는 그야말로 맛집이다. 전 메뉴가 특색 있고 맛있어서 여러 명 가서 이것저것 다 시켜 먹고 싶은 집이다. 레트로 감성과 함께 야외석의 개방감도 함께 느낄 수 있다. 거기에 사장님의 센스 있는 음악 선곡도 좋은 분위기에 한 몫하는 만족도 최상의 맛집이다.,정보없음,0,17:00~23:00 (라스트오더 22:00),연중무휴,모둠회,고등어회 / 한치 떡볶이 / 갈치튀김 / 해물라면 외,정보없음,가능,가능,정보없음,정보없음,음식점,해산물 · 회
2805483,올티스,63341,정보없음,0507-1401-9700,제주특별자치도 제주시 조천읍 거문오름길 (23-58) ,33.46304862,126.7174405,"올티스에서는 제주다원에서 유기농으로 재배한 녹차  홍차  호지차  말차를 생산·가공·유통하고 있다. 올티스의 첫번째 티 테이스팅 클래스 Tea mind""에서는 직영 농장에서 생산한 다양한 차를 전문가의 손길로 정성껏 우려 내어 드린다. 녹차밭에서 다도체험까지 할 수 있어 제주 여행 시 다도체험하기 좋은 장소이다.""",주차가능,0,10:00 ~ 18:00,연중무휴,녹차,녹차 / 말차 / 홍차 / 호지차,정보없음,가능,가능,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2806020,삼다숯불갈비,63595,정보없음,064-763-0668,제주특별자치도 서귀포시  명동로 (43) ,33.24776166,126.566464,삼다숯불갈비는 제주특별자치도 서귀포시에 위치하고 있다. 제주도민들에게 맛집으로 알려진 숯불갈비 전문점이다. 제주산 돼지고기만을 이용한 생갈비와 돼지양념갈비가 대표메뉴이다. 특히 생갈비는 생고기 본연의 고소한 맛을 느낄 수 있으며 멜젓이 함께 제공되어 풍미를 더한다. 이 외에도 흑돼지 오겹살  가브리살  된장찌개 등 다양한 메뉴가 준비되어 있다.,정보없음,0,17:00~23:00,정보없음,돼지생갈비,돼지양념갈비 / 흑돼지 오겹살 / 가브리살 / 된장찌개 / 냉면 외,정보없음,가능,정보없음,정보없음,정보없음,음식점,흑돼지 · 고기구이
2806205,애월집,63049,정보없음,0507-1335-7024,제주특별자치도 제주시 애월읍 애월해안로 (690) ,33.48200497,126.3755753,애월집은 애월해안도로 쪽에 위치한 음식점이다. 고기국수로 유명한 음식점들 중 한 곳으로 바다뷰를 즐길 수 있고 편안한 분위기이다. 대표 메뉴는 고기와 국수 메뉴이며 깔끔하고 담백한 맛을 내는 국수가 인기이다. 흑돼지로 만든 돈가스는 고기가 부드러워 아이들도 먹을 수 있는 메뉴이다.,가능,0,10:00~21:00,매주 일요일,시글라 고기국수,시글라 고기국수 / 흑돼지 생 돈가스 / 해장고기국수 등,정보없음,가능,"가능 (불가 메뉴 : 고기국수, 매운얼큰고기국수)",정보없음,정보없음,음식점,면류 · 분식
2806871,도토리 키친,63167,정보없음,064-782-1021,제주특별자치도 제주시  북성로 (59) ,33.51541187,126.5186038,"청귤소바는 제주도의 대표과일인 감귤의 미성숙과인 풋귤을 이용하여 자체개발한 요리이다. 고소한 소바와 상큼한 청귤의 조화로 상큼하게 먹을 수 있는 청귤소바에 곁들인  톳유부초밥 세트와 감자고로케 세트 2가지로 즐길 수 있다. 
수제 쯔유로 더 깊은 맛을 내며  면도 쫄깃하고 고소해서 맛있다.",정보없음,0,11:00 - 17:00 (라스트오더 16:30),정보없음,청귤소바,청귤소바 / 청귤소바+톳유부초밥 / 롤카베츠 / 소바롤 외,정보없음,가능,가능,정보없음,"화장실:있음
",음식점,일식 · 돈카츠 · 초밥
2807124,채훈이네해장국,63012,정보없음,064-772-3558,제주특별자치도 제주시 한림읍 한림상로 29 ,33.4054366,126.2586594,채훈이네해장국은 제주도에서만 맛볼 수 있는 고사리 육개장과 몸국이 일품인 음식점이다. 점도 높은 제주식 고사리해장국과 모자반이 한가득 들어있는 몸국도 담백하게 즐길 수 있다.,정보없음,0,06:00~16:00<br>라스트오더 15:30,매주 화요일,제주식 고사리육개장,제주식 고사리육개장 / 제주식 해장국 / 채운이네 몸국 외,정보없음,정보없음,가능,정보없음,"화장실:있음(남/녀 구분)
",음식점,국 · 탕 · 전골
2819792,그시절그짬뽕,63031,정보없음,064-796-8188,제주특별자치도 제주시 한림북동길 7 ,33.41561334,126.2642809,그시절그짬뽕은 한림항 한림중앙상가 1층에 위치한 짬뽕 맛집이다. 노부부가 운영하는 가성비 맛집이며  정겨운 분위기로 현지인들의 사랑을 받는 식당이다. 특히 얼큰한 고추짬뽕과 마파두부밥  잡채밥이 특히 인기 있는 메뉴이다.,정보없음,0,11:00~15:00 (라스트오더 14:45),"매주 화요일, 수요일",고추짬뽕,고추짬뽕 / 간짬뽕 / 삼선짬뽕 / 짜장면 외,정보없음,가능,가능,정보없음,"화장실:있음
",음식점,중화요리
2825241,철가방을든해녀,63515,정보없음,064-792-5262,제주특별자치도 서귀포시 마라로 85 ,33.11651307,126.2658819,제주 마라도에 위치한 '철가방을든해녀' 톳이 올라간 짜장면이 이색적이다.각종 해산물이 짜장면과 어우러져 바다의 풍미가 물씬 난다. 해녀분이 직접 잡는 해산물도 싱싱하고 맛있어 찾는이가 많다.,정보없음,0,10:00 ~ 16:00,정보없음,해녀짜장면,해녀짜장면 / 해녀짬뽕 / 모듬해산물,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,중화요리
2825254,칸스,63591,정보없음,0507-1318-2504,제주특별자치도 서귀포시 중정로61번길 20 ,33.24960029,126.5629281,제주산 흑돼지로 만드는 타코 전문점으로 제주 올레시장에 위치하고 있다. 올레시장에서 딱 하나뿐인 타코집으로 유명하며 제주산 흑돼지로 만든 타코와 수제맥주를 맛볼 수 있다. 매장은 멕시코 분위기로 꾸며져 있고 아담한 편이다.,가능,0,12:00~22:00(브레이크타임 15:00~16:00),정보없음,흑돼지 파히타,흑돼지 파히타 / 흑돼지 타코 / 부리또 / 퀘사디아 등,정보없음,가능,정보없음,정보없음,정보없음,음식점,흑돼지 · 고기구이
2807387,커뮤니테이블,63562,정보없음,064-739-1390,제주특별자치도 서귀포시  월평로 (15) ,33.24483251,126.4593011,서귀포 월평마을에 위치한 아담한 식당이다. 창가 너머 따뜻한 햇살이 식탁으로 들어와 아늑하고 낭만적인 분위기이다. 계절별로 맛이 좋은 생선을 이용하여 만드는 파스타가 이곳의 시그니처 메뉴이다.,정보없음,0,수~토 11:00 ~ 20:00 / 일요일 11:00 ~ 16:00,"월요일, 화요일",바다의계절 (생선과 대파크림으로 만든 파스타),바다의계절 / 수비드 스테이크 플레이트 / 알리오올리오 / 칠리 토마토 파스타 / 커뮤니 로제 그라탕 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,양식 · 브런치 · 스테이크
2807920,달페이지,63534,정보없음,010-3541-8896,제주특별자치도 서귀포시 색달로64번길 51 ,33.2597857,126.4139408,달페이지는 제주도에 위치한 예쁘고 감성적인 브런치 맛집이다. 따뜻하고 아늑한 달페이지 특유의 내부 인테리어가 눈길을 사로잡는다. 브런치는 예쁘기만 한 게 아니라 맛도 좋다. 달 브런치  콩포트 그릭요거트  크로크무슈  토마토스튜+바게트 등 다양한 종류의 브런치와 음료를 맛볼 수 있다. 데이트 및 가족 여행으로도 많이 들리는 곳이다. 1층 카페 공간을 제외한 나머지는 여행객들을 위한 숙소로 운영되고 있다.,정보없음,0,09:30~15:00 (라스트오더 14:00),매주 수요일,달브런치,콩포트 그릭요거트 / 크로크무슈 / 토마토스튜+바게트 외,정보없음,정보없음,정보없음,정보없음,정보없음,카페,브런치 카페
2808037,원앤온리,63528,정보없음,050-1323-6186,제주특별자치도 서귀포시 산방로 141 원앤온리 ,33.23925314,126.3191995,제주에서 가장 길고 고요한 황우치해변을 홀로 품고 명승 산방산을 지붕 삼은 유일한 곳이다. 카페에서 굿즈들도 판매하고 있어 기념품  사기에도 좋다. 명실상부 독보적인 제주 여행 필수코스로 자리매김한 원앤온리에서 가장 특별한 여행을 완성해보자.,정보없음,0,09:00-20:00,연중무휴,"수제리코타치즈셀러드, 원앤온리 브런치",정보없음,정보없음,정보없음,정보없음,"<a href=https://www.instagram.com/jejuoneandonly"" target=""_blank"" title=""새창 : 원앤온리"">https://www.instagram.com/jejuoneandonly</a>""",정보없음,카페,브런치 카페
2808238,청춘부부,63520,정보없음,070-8887-1529,제주특별자치도 서귀포시 추사로38번길 181 ,33.26595512,126.2791191,청춘부부는 감귤 창고를 리모델링하여 만든 공간이다. 카페 안에서 모든 디저트를 직접 만들고 원두를 로스팅하여 사용한다. 감귤 따기 체험 및 애견동반도 가능하다.,정보없음,0,08:30~18:00<br>라스트오더 17:30,"매주 금요일, 토요일",청춘의 밤,청춘의 밤 / 바삭 에그타르트 / 소금빵 / 제주 귤 치즈케이크 외,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2810906,식당 마요네즈,63097,정보없음,"<a href=https://www.instagram.com/yangmayoh/"" target=""_blank"" title=""새창 : 식당 마요네즈"">www.instagram.com/yangmayoh</a>""",제주특별자치도 제주시 다랑곶3길 18 ,33.48894194,126.4786745,식당 마요네즈는 노형동에 위치한 돈가스 맛집이다. 친절한 사장님과 종업원이 맞이해 준다. 오픈키친으로 신뢰감을 올려준다. 등심 돈가스는 고소하고 담백하다. 안심 또한 부들부들한 고기의 식감이 있다.,정보없음,0,11:30~22:00 (브레이크타임 15:00~17:00),매주 일요일,등심 돈카츠,등심 돈카츠 / 안심 돈카츠 / 마요네즈 필라프 / 마제우동 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,일식 · 돈카츠 · 초밥
2810922,더스푼,63231,정보없음,064-725-1324,제주특별자치도 제주시 구남동1길 45 ,33.49343133,126.5411634,제주 아라이동 거리에 위치한 이탈리안 레스토랑 ‘더스푼’은 제주도가 고향인 셰프님이 제주의 제철 식재료를 접목한 정통 이탈리안 메뉴를 선보인다. 제주에서 나는 해산물  고기  채소 등 퀄리티 좋은 신선한 재료만을 이용하여 고급스러운 맛을 자아낸다. 성게와 어란이 올라간 성게어란파스타가 이곳의 대표메뉴이다. 코스로도 즐길 수 있고  단품으로도 즐길 수 있으며 와인 콜키지도 가능하다. 예약은 캐치테이블을 통해서 받고 있다.,정보없음,0,12:00~22:00 (브레이크타임 14:30~18:00),"매주 월요일, 화요일",성게어란파스타,성게어란파스타 / 명란타르트와 대파 / 구운 돌문어와 당근퓨레 / 시칠리아 아란치니 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,양식 · 브런치 · 스테이크
2815586,독고집,63640,정보없음,064-784-8292,제주특별자치도 서귀포시 동류암로 43-1 ,33.44868952,126.9158764,독고집은 제주 서귀포시에 위치하고 있다. 고기의 품질이 뛰어나 다른 기교 없이도 맛이 좋은 추억의 연탄구이 흑돼지 특수부위 전문점이다. 흑돼지 통항정살  흑돼지 통가브리살  흑돼지 오겹살  흑목살 중 2가지씩 구성된 세트메뉴와 흑돼지 김치찌개  소고기 된장찌개  해장라면 등의 식사메뉴를 맛볼 수 있다. 주차는 근처 공영 주차장을 이용하면 된다.,정보없음,0,16:00~22:30 (라스트오더 21:30),연중무휴,통항정살+흑오겹살,통가브리살+흑오겹살 / 흑목살+흑오겹살 / 흑돼지김치찌개 / 해장라면 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,흑돼지 · 고기구이
2816971,숲섬이라면,63599,정보없음,0507-1383-0726,제주특별자치도 서귀포시 보목로64번길 80 1층,33.23723551,126.5961867,‘숲섬이라면’은 서귀포 바다 앞에 위치하여 오션뷰를 만끽하며 식사할 수 있는 곳이다. 바다 멀리 숲섬도 한눈에 보인다. 좌석은 실내와 실외 모두 준비되어 있으며  신선한 해산물과 통오징어가 들어간 해물라면  오징어김밥  새우김밥 등이 있다.,정보없음,0,10:00~16:00 (라스트오더 15:45),연중무휴,고기국수 / 해물라면,고기국수 / 해물라면 / 몸국 / 의리떡볶이 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,면류 · 분식
2818722,모루쿠다,63595,정보없음,064-733-1477,제주특별자치도 서귀포시 태평로431번길 32 1층,33.24832826,126.5661835,모루쿠다는 신선한 제주산 재료로 특색 있는 음식을 제공하는 식당이다. 흑돼지 보쌈 및 해산물  채소 찜이 제공되는 육합과 전복장 덮밥 등의 메뉴가 있다. 식사와 함께 술을 즐길 수 있어서 가족 및 연인들의 모임 장소로 좋다.,가능,0,11:20~23:00,정보없음,모루쿠다 육합,모루쿠다 육합 / 해산물 라멘 / 전복 돌문어장 비빔덮밥 등,정보없음,가능,가능,가능,정보없음,음식점,해산물 · 회
2820736,여기왕언제먹을래,63508,정보없음,064-794-3232,제주특별자치도 서귀포시 대정읍 하모리 855-3 2층,33.22282894,126.2545083,"여기왕언제먹을래는 제주 서귀포시 하모리에 위치한 한식 전문점이다. 이곳은
흑돼지 냉동 삼겹살을 맛볼 수 있는 곳으로 백김치와 미나리를 곁들여 먹을 수 있다. 특히 급냉을 시켜 일반 냉동 삼겹살과 달리 맛이 살짝 덜 익혀먹는 것이 포인트이다. 인근에 방어 축제의 거리를 관광할 수 있다.",정보없음,0,17:00~24:00,매주 월요일,흑돼지 냉동삼겹살 / 김치말이국수,흑돼지 냉동삼겹살 / 냉동우삼겹 / 김치말이국수 / 김치찌개 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,흑돼지 · 고기구이
2823379,하노이안브라더스,63307,정보없음,064-752-7494,제주특별자치도 제주시 천수동로 1 (건입동) ,33.50966013,126.5435601,하노이안브라더스는 한국인의 입맛에 맞는 베트남 현지식을 맛볼 수 있는 곳이다. 베트남 현지에서 공수한 인테리어 소품들로 마치 베트남의 온 듯한 분위기가 눈을 사로잡으며 반세오  분짜  쌀국수 등 현지 맛 그대로를 느끼게 해주는 식당이다.,정보없음,0,11:00~21:00<br>브레이크 타임 15:00~17:00<br>라스트 오더 20:00,매주 수요일,분짜,분짜 / 바잉쎄오 / 매운곱창쌀국수 / 까리가 / 양지쌀국수 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,동남아·아시안 퓨전
2824043,행복밀,63182,정보없음,064-722-8361,제주특별자치도 제주시 서광로 239 웰빌딩 ,33.50005252,126.5220816,행복밀은 제주공항 근처에 위치해 있으며 여행 마지막 코스로 다녀오기 좋은 베이커리 전문점이다. 하루 전날 예약하고 방문하면 원하는 품목을 넉넉하게 구매할 수 있다. 제주녹차크림빵이 유명하다. 빵은 부드러우며 녹차크림과 통달팥이 녹진하고 쌉싸름해서 고급스러운 맛이 난다. 이 외에도 쌀밤팥빵  제주녹차맘모스  마늘바게트 등 다양한 베이커리류를 구매할 수 있다. 빵지순례하기 좋은 곳이다.,정보없음,0,- 평일 09:00~20:30<br>- 토요일 09:00~19:30<br>- 일요일 09:30~19:30,연중무휴,제주녹차크림빵,쌀밤팥빵 / 슈크림도넛 / 마늘바게트 / 마늘버터스프레드 / 제주녹차맘모스 외,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2825249,금갈치,63255,정보없음,0507-1351-4686,제주특별자치도 제주시 고마로19길 2 1층,33.50456067,126.5419825,금갈치는 동문시장과 제주공항 가까이에 위치해 있고 갈치·전복요리를 전문으로 하는 식당이다. 갈치조림과 구이는 신선하게 제공하기 위해 주문과 동시에 조리가 시작되어 시간이 15분 정도 소요된다. 갈치 살과 가시를 먹기 좋게 손질해 주어 먹기 편하다. 세트 메뉴가 있어 갈치와 전복을 동시에 즐길 수 있다.,가능,0,10:00~22:00,정보없음,갈치조림,갈치구이 / 전복물회 / 전복죽 등,정보없음,가능,정보없음,정보없음,정보없음,음식점,해산물 · 회
2828666,표선우동가게,63629,정보없음,064-900-4582,제주특별자치도 서귀포시 표선관정로 105-1 ,33.32413246,126.8312977,표선우동가게는 우동 전문점으로 우동 외에도 돈가스  덮밥 등 다양한 일식을 판매한다. 오픈 키친으로 깔끔하고 청결한 조리 과정을 볼 수 있다. 소박하고 먹음직스러운 음식들을 맛보면 누구나 반할 만큼 맛집이다. 정성스러운 음식 맛에 비해 저렴한 가격으로 더욱 인기이다. 가족  친구들과 부담 없이 방문할 수 있다. 주차는 가게 앞이나 건너편 무료공영주차장을 이용하면 된다.,정보없음,0,11:00~20:30 (브레이크타임 15:00~17:00 / 라스트오더 19:50),연중무휴,가케우동 / 붓가케우동 / 돈가스,우삼겹 덮밥 / 불고기 카레 덮밥 / 텐동 / 민찌 제육덮밥 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,일식 · 돈카츠 · 초밥
