id,name,category,theme,address,address_detail,lat,lng,tags/0,tags/1,tags/2,tags/3,description,main_menu,opening_hours,closed,phone,theme_category,tags/4
KCLANPO23N000024686,장수물,관광지,기타,제주특별자치도 제주시 애월읍 수산리 2269,정보없음,33.45492501,126.4019,N,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000024714,가시리농어촌체험휴양마을협의회,관광지,팜스테이,제주특별자치도 서귀포시 표선면 가시리 3149-33,녹산로 381-15,33.38309644,126.7362856,남부지역,팜스테이,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000024740,제주이야기노형점,관광지,기타,제주특별자치도 제주시 노형동  908-5,원노형로 13,33.48744734,126.4847397,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000024745,제주키위비자림농원,관광지,관광농원/허브마을,제주특별자치도 제주시 구좌읍 평대리 2850,비자림로동3길 77-81,33.50104334,126.8120724,허브마을,제주,동부지역,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000024824,이슬라보니따,관광지,기타,제주특별자치도 제주시 애월읍 하귀2리 261331,애월해안로 953-19,33.48393648,126.3955578,N,제주,서부지역,바다 전망,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000024834,고마워토토,관광지,일반관광지,제주특별자치도 제주시 애월읍 상귀리 152,고성북길 112,33.46981422,126.413086,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000024961,코리아호스랜드,관광지,기타,제주특별자치도 서귀포시 표선면 가시리 441245,녹산로 180-21,33.3741799,126.7547248,남부지역,N,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000024962,좌배머들코지,관광지,기타,제주특별자치도 서귀포시 남원읍 위미리 1757-16,정보없음,33.27200831,126.6624,남부지역,N,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000024964,예술창작의집,관광지,기타,제주특별자치도 서귀포시 표선면 성읍리 943,성읍정의현로34번길 6,33.38593419,126.8023514,남부지역,N,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000024965,제단집,관광지,기타,제주특별자치도 서귀포시 대정읍 가파리 45675,정보없음,33.1688025,126.2786913,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000025128,우녀천,관광지,기타,제주특별자치도 제주시 이도이동  379-6,청귤로1길 4월 1일,33.49972854,126.5368461,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000025140,한경면,관광지,기타,제주특별자치도 제주시 한경면 조수리 2372,정보없음,33.32503733,126.2207547,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000025195,고내촌,관광지,기타,제주특별자치도 제주시 애월읍 고내리 730-2,애상로 203-1,33.45281224,126.3419366,N,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000025197,연동연대,관광지,기타,제주특별자치도 서귀포시 서호동  25628,이어도로1066번길 45,33.24256789,126.52375,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000025198,평화통일의소,관광지,기타,제주특별자치도 제주시 우도면 연평리 2393,우목길 104,33.50975826,126.944175,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000025267,추자도숭어체험장,관광지,기타,제주특별자치도 제주시 추자면 신양리 874-11,석두리길 4,33.93997357,126.3234431,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000025277,제주물사랑홍보관,관광지,일반관광지,제주특별자치도 제주시 건입동  1192,산지로 5월 16일,33.51559757,126.5308845,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000025303,우도동대공원,관광지,일반관광지,제주특별자치도 제주시 우도면 연평리 317-1,정보없음,33.49729366,126.9683793,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000025331,한라산탐방로4,관광지,일반관광지,제주특별자치도 제주시 노형동  산20,1100로 2528-171,33.40692748,126.4980569,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000027340,플레이토피아,관광지,테마공원/대형놀이공원,제주특별자치도 서귀포시 색달동  333194,중문관광로72번길 35,33.24855967,126.4105842,대형놀이공원,제주,테마공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000027394,마레보카라반,관광지,캠핑장,제주특별자치도 제주시 애월읍 고내리 41,신엄안3길 135,33.47030018,126.3537983,제주,서부지역,캠핑장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000027658,제주보타리자연농원,관광지,관광농원/허브마을,제주특별자치도 제주시 애월읍 봉성리 1300,정보없음,33.39824117,126.3258454,허브마을,제주,서부지역,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000028614,제주허브동산별빛놀이,관광지,지역축제,제주특별자치도 서귀포시 표선면 표선리 257863,정보없음,33.33033318,126.8155951,남부지역,제주,지역축제,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000028639,메이더카라반,관광지,캠핑장,제주특별자치도 제주시 구좌읍 동복리 1651-1,일주동로 1622,33.55261332,126.7059251,동부지역,제주,캠핑장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000028640,무거카라반,관광지,캠핑장,제주특별자치도 제주시 조천읍 신흥리 15,조함해안로 352,33.5488013,126.6549082,바다 전망,제주,캠핑장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000028641,농사체험야영장,관광지,야영장,제주특별자치도 서귀포시 성산읍 고성리 352-52,섭지코지로25번길 116,33.4486335,126.920118,동부지역,제주,야영장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000028642,쇠소깍오토파크,관광지,캠핑장,제주특별자치도 서귀포시 하효동  1213-3,칠십리로 638,33.24953932,126.6145065,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000028678,제주카페스타,관광지,지역축제,제주특별자치도 서귀포시 중문동  2700,중문관광로 224,33.24126807,126.4245559,남부지역,제주,지역축제,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000028679,제주라프별빛축제,관광지,지역축제,제주특별자치도 제주시 조천읍 선흘리 600-12,정보없음,33.4863496,126.7070885,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000028968,한담해안산책로,관광지,일반관광지,제주특별자치도 제주시 애월읍 곽지리 1359,정보없음,33.45911457,126.3105926,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000029552,새별오름나홀로나무,관광지,기타,제주특별자치도 제주시 한림읍 금악리 산30-8,정보없음,33.35085967,126.3495245,N,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000029594,가파도청보리축제,관광지,지역축제,제주특별자치도 서귀포시 대정읍 가파리 276,정보없음,33.16981051,126.2712406,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000030012,귤밭에콘테나,관광지,관광농원/허브마을,제주특별자치도 제주시 조천읍 와산리 851-2,정보없음,33.49850776,126.6791841,허브마을,제주,관광농원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000030257,9.81파크,관광지,테마공원/대형놀이공원,제주특별자치도 제주시 애월읍 어음리 3916,천덕로 880-24,33.39001744,126.3662926,대형놀이공원,제주,서부지역,테마공원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000030261,서프라이즈테마파크,관광지,기타,제주특별자치도 제주시 조천읍 와흘리 2988,남조로 2243,33.46527964,126.6596289,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000030262,고흐의정원,관광지,테마공원/대형놀이공원,제주특별자치도 서귀포시 성산읍 삼달리 1182,삼달신풍로 132,33.3733994,126.8437259,동부지역,대형놀이공원,제주,테마공원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000030633,재리쥬,관광지,동물원,제주특별자치도 서귀포시 표선면 세화리 106744,가시로 351-9,33.3435037,126.7887511,남부지역,제주,동물원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000030839,제주왕벚꽃축제,관광지,지역축제,제주특별자치도 제주시 삼도일동  273,정보없음,33.50430193,126.5231675,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000030841,짠페스티벌,관광지,지역축제,제주특별자치도 서귀포시 성산읍 고성리 297-1,동류암로 20,33.44985053,126.9182149,동부지역,제주,지역축제,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000031238,제주실내영상스튜디오,관광지,드라마/영화촬영지,제주특별자치도 제주시 한경면 저지리 2114-37,저지12길 53,33.33978417,126.2621946,제주,드라마,영화촬영지,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000031268,왕복짚라인,관광지,일반관광지,제주특별자치도 제주시 해안동  2109,해안마을북길 5월 14일,33.46486375,126.4534146,일반관광지,제주,바다 전망,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000031692,금능으뜸원해변야영장,관광지,캠핑장,제주특별자치도 제주시 한림읍 금능리 2029,정보없음,33.39076661,126.2365271,제주,서부지역,캠핑장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000031782,서빈백사해수욕장야영장,관광지,야영장,제주특별자치도 제주시 우도면 연평리 242889,정보없음,33.501124,126.943592,제주,야영장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000031823,금모래캠핑장,관광지,캠핑장,제주특별자치도 서귀포시 안덕면 화순리 813-8,화순해안로 85,33.24007188,126.3349715,바다 전망,제주,캠핑장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000032306,인트로제주,관광지,기타,제주특별자치도 제주시 연동  1320,은수길 69,33.47069717,126.4881552,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000032599,유수암캠핑장,관광지,야영장,제주특별자치도 제주시 애월읍 유수암리 2994,하소로 684-25,33.42258653,126.3940625,서부지역,제주,야영장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000033495,제주유리의성별빛축제,관광지,지역축제,제주특별자치도 제주시 한경면 저지리 451076,녹차분재로 462,33.31463394,126.2733854,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000033866,소길리녹색농촌체험휴양마을,관광지,팜스테이,제주특별자치도 제주시 애월읍 소길리 650-1,소길1길 15,33.44005419,126.379859,팜스테이,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000033867,동광리농촌체험마을,관광지,팜스테이,제주특별자치도 서귀포시 안덕면 동광리 976,동광로 107,33.30667486,126.33705,팜스테이,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000033976,송악산둘레길,관광지,먹거리/패션거리,제주특별자치도 서귀포시 대정읍 상모리 산2-13,최남단해안로 548-96,33.19738436,126.2937302,패션거리,먹거리,제주,바다 전망,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000034428,뽀로로&타요테마파크,관광지,테마공원/대형놀이공원,제주특별자치도 서귀포시 안덕면 상창리 79,병악로 269,33.30048422,126.3708118,대형놀이공원,제주,테마공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000034598,월정리카페거리,관광지,먹거리/패션거리,제주특별자치도 제주시 구좌읍 월정리 652-4,정보없음,33.5552795,126.7971365,패션거리,먹거리,제주,동부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000034719,제주국제실험예술제,관광지,지역축제,제주특별자치도 서귀포시 서귀동  405-3,중정로 76,33.24791512,126.5644832,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000034734,서중천탐방로,관광지,일반관광지,제주특별자치도 서귀포시 남원읍 한남리 1656,남한로420번길 64-23,33.31055189,126.7043906,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000035258,행국이농장,관광지,관광농원/허브마을,제주특별자치도 제주시 한경면 낙천리 1479-1,낙산로 99,33.31566026,126.2312198,허브마을,제주,관광농원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000035440,녹산로유채꽃도로,관광지,기타,제주특별자치도 서귀포시 표선면 가시리 산87-15,정보없음,33.39770803,126.7202046,남부지역,N,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000035443,오라CC벚꽃길,관광지,기타,제주특별자치도 제주시 오라이동  264-1,정보없음,33.45443783,126.5125533,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000035452,하논분화구방문자센타,관광지,관광안내소/매표소,제주특별자치도 서귀포시 서홍동  1356-3,일주동로 8823,33.25436703,126.5462188,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000035495,주간명월,관광지,유명관광지,제주특별자치도 제주시 우도면 연평리 산25,정보없음,33.49161473,126.961887,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000035504,용머리해안탐방안내소,관광지,관광안내소/매표소,제주특별자치도 서귀포시 안덕면 사계리 116-7,사계남로216번길 24-30,33.23347003,126.313692,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000035505,지질트레일,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 오조리 24838,오조로 30,33.45667446,126.9149233,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000036440,제주밭담축제,관광지,지역축제,제주특별자치도 제주시 구좌읍 월정리 1400-14,정보없음,33.56331281,126.7784969,동부지역,제주,지역축제,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000036514,걸세악감귤체험농장,관광지,관광농원/허브마을,제주특별자치도 서귀포시 남원읍 하례리 969,하례로 377,33.28010502,126.6207241,허브마을,남부지역,제주,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000037117,제주동백수목원,관광지,휴양림/수목원,제주특별자치도 서귀포시 남원읍 위미리 927,정보없음,33.27496671,126.6780302,남부지역,휴양림,제주,수목원,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000037614,제주카페거리,관광지,먹거리/패션거리,제주특별자치도 제주시 용담삼동  2363,서해안로 488,33.51913625,126.4912392,패션거리,먹거리,제주,바다 전망,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037615,종달리수국길,관광지,먹거리/패션거리,제주특별자치도 제주시 구좌읍 종달리 45658,정보없음,33.50813679,126.910565,패션거리,먹거리,제주,동부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037616,두맹이골목,관광지,먹거리/패션거리,제주특별자치도 제주시 일도이동  990-1,동문로16길 6월 17일,33.51215403,126.5350724,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037617,칠성로쇼핑거리,관광지,먹거리/패션거리,제주특별자치도 제주시 일도일동  1301-7,정보없음,33.5143897,126.5255113,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037618,홍가시나무길,관광지,먹거리/패션거리,제주특별자치도 서귀포시 하원동  산101,정보없음,33.2857055,126.4590436,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037619,남수각하늘길벽화거리,관광지,먹거리/패션거리,제주특별자치도 제주시 일도일동  1100-6,정보없음,33.51143823,126.5279609,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037620,조천비석거리,관광지,먹거리/패션거리,제주특별자치도 제주시 조천읍 조천리 280568,조함해안로 26,33.53956246,126.6373396,패션거리,먹거리,제주,바다 전망,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037621,신화의거리,관광지,먹거리/패션거리,제주특별자치도 제주시 연동  273,정보없음,33.4873346,126.4901259,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037623,해병대길,관광지,먹거리/패션거리,제주특별자치도 서귀포시 표선면 토산리 ,정보없음,33.30465014,126.7936428,패션거리,먹거리,제주,남부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037624,신천리마을올레,관광지,먹거리/패션거리,제주특별자치도 서귀포시 성산읍 신천리 1085,정보없음,33.34285963,126.8531199,패션거리,먹거리,제주,동부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037625,내수면둑방길,관광지,먹거리/패션거리,제주특별자치도 서귀포시 성산읍 오조리 2210,일주동로4098번길 112-18,33.45611727,126.9228403,패션거리,먹거리,제주,동부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037626,천지연기정길,관광지,먹거리/패션거리,제주특별자치도 서귀포시 서귀동  850-2,정보없음,33.24733524,126.5549742,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037627,신촌가는옛길,관광지,먹거리/패션거리,제주특별자치도 제주시 삼양일동  725,원당북로 70,33.53145269,126.6002674,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037628,이시돌길,관광지,먹거리/패션거리,제주특별자치도 제주시 한림읍 금악리 371-2,정보없음,33.34836847,126.3208142,패션거리,먹거리,제주,서부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037629,뒷동산아리랑길,관광지,먹거리/패션거리,제주특별자치도 제주시 한경면 저지리 1242-3,정보없음,33.33546909,126.2395622,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037850,애월카페거리,관광지,먹거리/패션거리,제주특별자치도 제주시 애월읍 애월리 2540,애월로1길 25,33.46260787,126.3092394,패션거리,먹거리,제주,서부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037851,샤이니숲길,관광지,먹거리/패션거리,제주특별자치도 제주시 조천읍 교래리 산86-1,정보없음,33.42692204,126.6619691,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037852,보롬왓수국길,관광지,먹거리/패션거리,제주특별자치도 서귀포시 표선면 성읍리 3178-23,정보없음,33.41225197,126.7538717,패션거리,먹거리,제주,남부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037853,도두추억애거리,관광지,먹거리/패션거리,제주특별자치도 제주시 도두일동  2634,정보없음,33.50365904,126.4633663,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037854,화북비석거리,관광지,먹거리/패션거리,제주특별자치도 제주시 화북일동  5749,정보없음,33.52044458,126.5605645,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037856,고성윗마을갈림길,관광지,먹거리/패션거리,제주특별자치도 서귀포시 성산읍 고성리 1547-1,산성효자로 75,33.4482488,126.9058823,패션거리,먹거리,제주,동부지역,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000037857,예초리기정길끝,관광지,먹거리/패션거리,제주특별자치도 제주시 추자면 예초리 191-2,정보없음,33.95612631,126.3344962,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000038372,윈드1947카트테마파크,관광지,테마공원/대형놀이공원,제주특별자치도 서귀포시 토평동  1799,토평공단로 78-27,33.28958201,126.5889748,대형놀이공원,제주,테마공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000038795,제주벚꽃길,관광지,먹거리/패션거리,제주특별자치도 제주시 아라일동  358-2,정보없음,33.45894809,126.5576232,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000038859,사프리카더캠프,관광지,야영장,제주특별자치도 제주시 우도면 연평리 428,정보없음,33.49909819,126.9598283,제주,야영장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000038866,도두동무지개해안도로,관광지,일반관광지,제주특별자치도 제주시 도두일동  1734,정보없음,33.50954339,126.4731505,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039448,고상돈로,관광지,일반관광지,제주특별자치도 서귀포시 색달동  산1-2,정보없음,33.35812477,126.4630226,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039449,헌마공신김만일로,관광지,일반관광지,제주특별자치도 서귀포시 남원읍 한남리 1002-1,정보없음,33.33556052,126.6887042,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039450,호국영웅강승우로,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 시흥리 271102,정보없음,33.47842079,126.9075203,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039451,호국영웅김문성로,관광지,일반관광지,제주특별자치도 서귀포시 하효동  156-1,정보없음,33.26353799,126.615092,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039452,3.1만세로,관광지,일반관광지,제주특별자치도 제주시 조천읍 조천리 3462,조천8길 1월 14일,33.54073734,126.6443118,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039453,고상돈로,관광지,일반관광지,제주특별자치도 제주시 해안동  산220-3,정보없음,33.38994543,126.4873819,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039454,김대건신부로,관광지,일반관광지,제주특별자치도 제주시 한경면 용수리 867088,정보없음,33.3226954,126.166586,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039455,이일옥길,관광지,일반관광지,제주특별자치도 제주시 한경면 판포리 337577,정보없음,33.36350037,126.2011052,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039456,정석항공로,관광지,일반관광지,제주특별자치도 제주시 조천읍 교래리 산11-3,정보없음,33.42886222,126.7246395,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039457,호국영웅한규택로,관광지,일반관광지,제주특별자치도 제주시 애월읍 하귀2리 1887-1,정보없음,33.47992954,126.4026984,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000039573,마노르블랑,관광지,지역축제,제주특별자치도 서귀포시 안덕면 덕수리 2953,정보없음,33.25481696,126.2949881,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000039653,수월봉지질트레일,관광지,기타,제주특별자치도 제주시 한경면 고산리 3760,정보없음,33.29483169,126.1633358,N,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000039971,스누피가든,관광지,관광농원/허브마을,제주특별자치도 제주시 구좌읍 송당리 147253,금백조로 930,33.4441142,126.7783667,허브마을,제주,동부지역,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000040118,세계유산축전,관광지,지역축제,제주특별자치도 제주시 조천읍 선흘리 481,정보없음,33.45677893,126.7147547,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000040136,서귀포칠십리축제,관광지,지역축제,제주특별자치도 서귀포시 서귀동  25569,정보없음,33.24355321,126.5690429,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000040137,제주캠핑앤레저페어,관광지,지역축제,제주특별자치도 제주시 도남동  582,연삼로 286,33.49175552,126.5228158,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000040344,무민랜드제주,관광지,테마공원/대형놀이공원,제주특별자치도 서귀포시 안덕면 상천리 470-6,병악로 420,33.30656733,126.3818108,대형놀이공원,제주,테마공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000040406,제주도해안길,관광지,일반관광지,제주특별자치도 제주시 한림읍 금능리 1600-3,정보없음,33.38825607,126.2224038,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000040723,제주올레걷기축제,관광지,지역축제,제주특별자치도 서귀포시 서귀동  316-1,중정로 22,33.24742426,126.5586359,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000040728,제주드라이브잇쇼,관광지,지역축제,제주특별자치도 제주시 오라일동  1165,서광로2길 24,33.49799794,126.5147188,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000041032,동백포레스트,관광지,일반관광지,제주특별자치도 서귀포시 남원읍 신례리 1767,생기악로 53-38,33.30031983,126.6362025,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000041334,한러수교30주년기념디지털아트동화특별전,관광지,지역축제,제주특별자치도 제주시 애월읍 신엄리 317214,애월해안로 516-7,33.47769963,126.3599301,제주,서부지역,바다 전망,지역축제,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000041341,제주탐나라공화국,관광지,테마공원/대형놀이공원,제주특별자치도 제주시 한림읍 금악리 29799,한창로 897,33.33402874,126.3260163,대형놀이공원,제주,서부지역,테마공원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000041365,장한철생가,관광지,고택/생가/민속마을,제주특별자치도 제주시 애월읍 애월리 2532,애월로1길 26,33.4624852,126.3099801,민속마을,고택,제주,생가,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,서부지역
KCLANPO23N000041609,닭머르해안길,관광지,유명관광지,제주특별자치도 제주시 조천읍 신촌리 132981,정보없음,33.53722414,126.6183229,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000041662,제주해양레저안내센터,관광지,관광안내소/매표소,제주특별자치도 제주시 연동  310-12,신대로7길 7,33.49196856,126.4975829,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
